lya	3.3	0.78102	[3, 4, 4, 4, 2, 2, 3, 4, 3, 4]
lyb	3.0	0.63246	[3, 3, 4, 3, 2, 3, 2, 4, 3, 3]
lyl	3.1	0.7	[4, 3, 4, 3, 2, 3, 3, 2, 4, 3]
lylab	2.7	0.78102	[3, 3, 3, 1, 3, 4, 2, 2, 3, 3]
lylas	2.6	0.8	[3, 3, 3, 1, 3, 4, 2, 2, 2, 3]
lylb	1.6	1.56205	[2, 2, 3, -2, 4, 1, 3, 1, 1, 1]
m8	1.4	1.0198	[3, 0, 1, 0, 1, 3, 2, 2, 1, 1]
mia	-1.2	0.4	[-2, -1, -1, -2, -1, -1, -1, -1, -1, -1]
mml	2.0	1.0	[1, 1, 2, 3, 3, 2, 1, 2, 4, 1]
mofo	-2.4	2.2	[-4, -4, -4, 0, -3, -2, -2, -4, 3, -4]
muah	2.8	1.07703	[1, 2, 4, 4, 4, 2, 4, 2, 2, 3]
mubar	-1.0	2.36643	[-4, -2, -3, -2, -2, -2, 1, 4, 2, -2]
piżmo	0.9	2.07123	[-1, 1, 1, 1, 4, 3, 1, -4, 1, 2]
mwah	2.5	0.80623	[2, 2, 2, 4, 2, 3, 2, 2, 4, 2]
n1	1.9	1.04403	[1, 1, 3, 2, 2, 3, 4, 1, 1, 1]
nbd	1.3	1.34536	[2, 1, 0, 0, 0, 4, 2, 0, 3, 1]
nbif	-0.5	0.67082	[-1, -2, 0, 0, 0, 0, -1, -1, 0, 0]
nfc	-2.7	0.9	[-3, -2, -2, -3, -1, -2, -4, -3, -4, -3]
nfw	-2.4	1.0198	[-2, -2, -1, -3, -1, -2, -4, -3, -4, -2]
nh	2.2	0.6	[2, 2, 2, 2, 1, 3, 3, 3, 2, 2]
nimb	-0.8	0.6	[0, 0, -1, 0, -1, -2, -1, -1, -1, -1]
nimjd	-0.7	0.78102	[0, -2, -1, -2, 0, -1, 0, 0, 0, -1]
nimq	-0.2	0.6	[0, 0, 0, 0, 0, 0, 0, 0, -2, 0]
nimy	-1.4	1.68523	[-1, -2, -3, -2, -1, 2, -3, 0, 0, -4]
nitl	-1.5	0.92195	[-1, -1, -2, -3, -1, -3, -1, -2, 0, -1]
nme	-2.1	1.13578	[-1, -2, -2, -1, -4, -2, -3, -3, 0, -3]
noyb	-0.7	1.67631	[-1, -2, 0, -1, -1, -2, -2, -1, 4, -1]
na	1.4	1.0198	[0, 1, 1, 1, 1, 2, 2, 4, 1, 1]
ntmu	1.4	0.66332	[1, 1, 0, 1, 2, 2, 2, 2, 2, 1]
o - 8	-0.5	1.5	[2, -1, 0, 0, -2, -2, 0, -2, 2, -2]
o - interp	-0.3	1.18743	[2, -1, 0, 0, -1, -2, 0, -2, 1, 0]
o - |	-1.1	0.53852	[-1, -1, -1, 0, -1, -1, -1, -2, -2, -1]
ojciec . o	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
ojciec . o	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
ojciec . o	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
o :	-0.2	0.87178	[-1, 0, -1, -2, 0, 1, 0, 1, 0, 0]
o : )	1.5	0.67082	[3, 1, 1, 2, 2, 2, 1, 1, 1, 1]
o : - )	2.0	1.18322	[1, 4, 1, 2, 4, 1, 1, 2, 3, 1]
o : - 3	2.2	0.9798	[1, 4, 2, 3, 3, 2, 1, 2, 3, 1]
o 3	2.3	0.78102	[3, 3, 2, 2, 1, 2, 4, 2, 2, 2]
o : <	-0.3	1.1	[-1, -1, -2, 0, -1, 0, 1, 2, 0, -1]
o ; ^ )	1.6	0.8	[1, 2, 1, 2, 1, 2, 2, 0, 3, 2]
dobrze	1.6	1.42829	[0, 0, 1, 1, 1, 4, 3, 4, 1, 1]
o _ o	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
o _ o	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
o _ o	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
pita	-2.4	1.2	[-2, -1, -1, -4, -4, -2, -4, -2, -3, -1]
prosić	0.3	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
plz	0.3	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
pmbi	0.8	1.32665	[3, 0, 0, 1, 1, -2, 2, 2, 0, 1]
pmfji	0.3	0.78102	[0, 0, 1, 0, 2, -1, 0, 1, 0, 0]
pmji	0.7	1.00499	[1, 2, 0, -1, 0, 0, 2, 2, 1, 0]
po	-2.6	0.91652	[-2, -3, -4, -3, -3, -3, -1, -3, -1, -3]
ptl	2.6	1.11355	[3, 4, 2, 4, 1, 2, 3, 1, 4, 2]
pu	-1.1	1.3	[-3, -1, -3, -2, -1, -1, -1, -1, 1, 1]
qq	-2.2	0.6	[-2, -2, -1, -3, -3, -2, -2, -3, -2, -2]
qt	1.8	0.6	[2, 2, 1, 2, 1, 3, 2, 1, 2, 2]
r & amp ; r	2.4	1.0198	[2, 4, 2, 3, 1, 4, 2, 2, 1, 3]
rofl	2.7	0.78102	[3, 2, 2, 2, 4, 4, 2, 3, 3, 2]
roflmao	2.5	1.11803	[4, 2, 2, 4, 1, 1, 2, 4, 3, 2]
rotfl	2.6	0.66332	[3, 2, 3, 3, 1, 3, 3, 3, 2, 3]
rotflmao	2.8	1.07703	[4, 3, 2, 4, 1, 1, 4, 3, 3, 3]
rotflmfao	2.5	1.11803	[3, 4, 1, 3, 3, 3, 0, 3, 2, 3]
rotflol	3.0	1.09545	[1, 4, 4, 4, 2, 2, 2, 3, 4, 4]
rotgl	2.9	0.7	[4, 3, 2, 2, 3, 3, 3, 2, 4, 3]
rotglmao	1.8	2.4	[3, 3, 4, 3, -1, 1, 4, -4, 2, 3]
strona	-1.1	0.83066	[-1, -1, -2, -2, -1, -1, -2, -1, 1, -1]
sapfu	-1.1	1.57797	[-2, 0, -3, -1, -1, 1, -2, 2, -2, -3]
sete	2.8	0.87178	[3, 3, 3, 2, 3, 3, 4, 4, 1, 2]
sfete	2.7	0.78102	[4, 3, 3, 3, 2, 4, 2, 2, 2, 2]
sgtm	2.4	1.0198	[2, 1, 1, 2, 3, 3, 2, 2, 4, 4]
policzkować	0.6	2.15407	[2, -1, 1, -1, 0, 4, -3, 4, 1, -1]
slaw	2.1	1.04403	[3, 2, 0, 2, 2, 2, 3, 1, 4, 2]
smh	-1.3	0.64031	[-2, -1, 0, -1, -1, -2, -2, -1, -2, -1]
snafu	-2.5	1.11803	[-3, -4, -3, -3, -1, 0, -2, -3, -3, -3]
sob	-2.8	0.9798	[-3, -4, -3, -2, -2, -1, -2, -4, -4, -3]
swak	2.3	1.00499	[2, 2, 2, 1, 4, 2, 3, 2, 1, 4]
tgif	2.3	1.34536	[1, 3, 3, 3, -1, 2, 4, 2, 3, 3]
thks	1.4	0.4899	[1, 2, 1, 2, 1, 2, 1, 1, 2, 1]
dzięki	1.5	0.92195	[0, 1, 3, 2, 1, 2, 1, 1, 3, 1]
tia	2.3	0.9	[3, 1, 2, 1, 4, 3, 2, 3, 2, 2]
tmi	-0.3	1.61555	[-1, -1, 2, -1, 1, -2, -2, -1, 3, -1]
tnx	1.1	0.53852	[2, 1, 1, 0, 1, 1, 2, 1, 1, 1]
prawdziwy	1.8	1.32665	[2, 1, 1, 0, 1, 4, 3, 1, 4, 1]
tx	1.5	0.92195	[3, 2, 1, 0, 2, 1, 3, 1, 1, 1]
txs	1.1	0.7	[1, 2, 0, 1, 2, 0, 1, 2, 1, 1]
ty	1.6	0.66332	[1, 2, 3, 1, 2, 2, 1, 2, 1, 1]
tyvm	2.5	1.11803	[2, 2, 1, 3, 1, 4, 2, 4, 2, 4]
urwa	1.9	1.13578	[1, 2, 1, 2, 4, 2, 4, 1, 1, 1]
vbg	2.1	1.75784	[2, 3, 3, 3, 3, -3, 3, 2, 2, 3]
vbs	3.1	0.53852	[2, 3, 3, 3, 4, 4, 3, 3, 3, 3]
VIP	2.3	1.00499	[2, 1, 1, 3, 4, 2, 2, 4, 2, 2]
vwd	2.6	0.91652	[4, 2, 4, 2, 1, 3, 3, 2, 3, 2]
vwp	2.1	0.7	[3, 1, 2, 2, 3, 2, 2, 3, 1, 2]
Waga	-0.2	0.74833	[-1, 0, 0, 0, 0, 0, -2, 1, 0, 0]
wd	2.7	1.1	[3, 1, 4, 3, 4, 2, 1, 3, 2, 4]
wilco	0.9	0.9434	[1, 3, 1, 0, 1, 0, 2, 1, 0, 0]
WP	1.0	0.0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
wtf	-2.8	0.74833	[-4, -3, -2, -3, -2, -2, -2, -4, -3, -3]
wtg	2.1	0.7	[1, 3, 2, 3, 2, 2, 2, 1, 2, 3]
wth	-2.4	0.4899	[-2, -3, -2, -3, -2, -2, -2, -3, -3, -2]
x - dawny	2.7	0.78102	[1, 3, 4, 2, 3, 3, 3, 2, 3, 3]
xp	1.8	0.87178	[2, 1, 3, 1, 3, 1, 3, 1, 2, 1]
xd	2.7	0.9	[1, 4, 4, 3, 2, 2, 3, 3, 2, 3]
xlnt	3.0	0.89443	[4, 3, 3, 1, 4, 4, 3, 3, 3, 2]
buźiaki	3.0	0.7746	[2, 2, 4, 2, 3, 3, 4, 3, 3, 4]
xoxozzz	2.3	0.78102	[3, 1, 2, 2, 2, 2, 3, 2, 4, 2]
xp	1.2	0.4	[1, 1, 1, 1, 2, 1, 2, 1, 1, 1]
xqzt	1.6	1.42829	[0, 2, 1, 2, 4, -1, 3, 1, 1, 3]
xtc	0.8	1.93907	[2, 0, -3, 3, 3, -1, 3, 1, -1, 1]
yolo	1.1	0.83066	[0, 1, 1, 2, 1, 1, 1, 3, 0, 1]
yoyo	0.4	1.85472	[-1, 0, -1, -1, 4, 2, -2, 2, 2, -1]
yvw	1.6	0.4899	[1, 2, 1, 1, 2, 2, 2, 1, 2, 2]
yw	1.8	1.32665	[1, 1, 1, 4, 1, 1, 4, 0, 3, 2]
ywia	2.5	1.11803	[3, 2, 3, 4, 1, 1, 1, 3, 3, 4]
zzz	-1.2	0.87178	[0, -1, 0, -1, -3, -1, -1, -2, -2, -1]
[ - ;	0.5	1.28452	[1, -1, -1, 1, 1, 1, 2, -2, 2, 1]
[	1.3	0.45826	[1, 1, 2, 1, 2, 2, 1, 1, 1, 1]
[ ;	1.0	1.34164	[2, 1, 2, 2, 1, 2, 2, -2, -1, 1]
[ =	1.7	0.64031	[2, 2, 1, 1, 1, 2, 2, 3, 2, 1]
	-1.0	1.18322	[-3, -1, -1, -1, -1, -1, 2, -2, -1, -1]
	-1.0	0.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
	-1.7	1.18743	[-1, -3, -2, -2, -3, -3, -2, -1, 1, -1]
	-1.1	0.3	[-1, -1, -1, -1, -1, -1, -1, -2, -1, -1]
	-1.3	0.45826	[-1, -1, -1, -2, -1, -1, -1, -2, -2, -1]
	2.2	0.9798	[2, 1, 1, 2, 4, 2, 2, 4, 2, 2]
	-1.2	0.4	[-1, -1, -1, -1, -2, -1, -1, -2, -1, -1]
] - disamb	-2.1	0.53852	[-2, -3, -3, -2, -2, -2, -1, -2, -2, -2]
]	-1.6	0.66332	[-1, -2, -1, -2, -3, -2, -1, -1, -1, -2]
] & lt ;	-2.5	0.80623	[-2, -2, -2, -3, -4, -2, -2, -2, -2, -4]
^ & lt ; _ & lt ;	1.4	1.11355	[3, 1, 3, 2, 1, 1, 1, -1, 2, 1]
^ urs	-2.8	0.6	[-2, -3, -3, -2, -3, -3, -2, -3, -4, -3]
porzucić	-1.9	0.53852	[-1, -2, -2, -2, -2, -3, -2, -2, -1, -2]
opuszczony	-2.0	1.09545	[-1, -1, -3, -2, -1, -4, -1, -3, -3, -1]
abandoner	-1.9	0.83066	[-1, -1, -3, -2, -1, -3, -1, -2, -3, -2]
abandoners	-1.9	0.83066	[-2, -3, -2, -3, -2, -1, -2, -2, 0, -2]
porzucać	-1.6	0.8	[-3, -2, -3, -2, -1, -1, -1, -1, -1, -1]
porzucić	-2.4	1.0198	[-4, -2, -1, -4, -2, -1, -2, -3, -3, -2]
porzucić	-1.7	0.45826	[-2, -1, -2, -2, -1, -2, -1, -2, -2, -2]
porzucać	-1.3	0.9	[-2, -1, -1, -2, -1, -2, -1, -2, 1, -2]
porwać	-2.3	1.18743	[-3, -1, 0, -3, -1, -3, -4, -2, -3, -3]
uprowadzenie	-2.8	0.87178	[-4, -3, -3, -4, -1, -3, -2, -2, -3, -3]
porwanie	-2.0	1.41421	[-3, -4, -1, -3, -1, -3, 1, -2, -1, -3]
brzydzić się	-2.0	1.09545	[-3, -3, -1, -1, -2, -1, -3, -3, 0, -3]
zniesmaczyć	-2.4	1.49666	[-4, -4, 0, -3, -2, -1, -4, -3, -3, 0]
odrażać	-3.1	1.3	[-4, -4, -4, -2, 0, -4, -2, -3, -4, -4]
nie znosić	-2.9	1.51327	[0, -4, -3, -3, -4, -4, 0, -4, -3, -4]
umiejętność	1.0	0.63246	[1, 2, 0, 1, 0, 1, 1, 1, 1, 2]
umiejętność	1.3	0.64031	[1, 1, 1, 0, 1, 2, 2, 2, 2, 1]
na	0.1	0.3	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
bumelant	-1.1	0.53852	[-1, -1, 0, -2, -1, -1, -2, -1, -1, -1]
nieobecny	-0.8	0.6	[-1, 0, 0, -1, -1, 0, -2, -1, -1, -1]
rozgrzeszać	1.2	1.46969	[2, -3, 2, 2, 1, 1, 2, 1, 2, 2]
absolutnie	1.5	0.92195	[3, 1, 2, 1, 0, 2, 3, 1, 1, 1]
rozgrzewać	1.3	1.00499	[3, 1, 1, 0, 0, 2, 3, 1, 1, 1]
rozgrzeszenie	1.6	0.8	[3, 1, 2, 1, 1, 2, 3, 1, 1, 1]
nadużycie	-3.2	0.6	[-4, -2, -3, -4, -3, -4, -3, -3, -3, -3]
nadużywać	-2.3	0.64031	[-2, -2, -3, -2, -2, -4, -2, -2, -2, -2]
sprawca	-2.6	0.4899	[-3, -2, -3, -3, -2, -3, -2, -2, -3, -3]
sprawca	-2.6	1.0198	[-2, -3, -3, -3, -3, -2, -3, -4, -3, 0]
nadużycie	-2.6	0.66332	[-3, -2, -3, -3, -3, -3, -1, -2, -3, -3]
nadużywanie	-2.0	1.41421	[-1, -2, -2, -4, -4, -2, -3, -1, 1, -2]
obraźliwy	-3.2	0.74833	[-4, -3, -3, -4, -4, -3, -4, -2, -3, -2]
obelżywie	-2.8	0.6	[-3, -4, -3, -2, -3, -2, -2, -3, -3, -3]
obraźliwość	-2.5	0.92195	[-2, -4, -2, -3, -2, -3, -4, -2, -1, -2]
obelżywy	-3.0	0.63246	[-3, -3, -4, -3, -4, -2, -2, -3, -3, -3]
zaakceptować	1.6	0.91652	[2, 1, 2, 1, 1, 2, 4, 1, 1, 1]
akceptowalność	1.6	0.66332	[0, 2, 2, 2, 1, 2, 2, 2, 1, 2]
dopuszczalność	1.1	0.53852	[1, 0, 1, 2, 1, 2, 1, 1, 1, 1]
do przyjąć	1.3	0.45826	[1, 2, 1, 1, 1, 2, 1, 1, 2, 1]
akceptowalność	1.3	0.9	[1, 0, 2, 1, 2, 1, 1, 0, 2, 3]
akceptowalnie	1.5	0.67082	[3, 2, 1, 1, 1, 2, 1, 1, 2, 1]
przyjęcie	2.0	0.63246	[3, 1, 3, 2, 1, 2, 2, 2, 2, 2]
akceptacja	1.7	0.78102	[3, 1, 1, 1, 2, 2, 1, 2, 3, 1]
acceptant	1.6	0.8	[0, 1, 2, 2, 2, 1, 2, 1, 3, 2]
acceptation	1.3	0.78102	[0, 1, 2, 1, 1, 1, 1, 3, 2, 1]
acceptations	0.9	0.83066	[1, 2, 0, 2, 0, 1, 0, 2, 1, 0]
przyjąć	1.1	0.3	[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]
przyjmować	1.6	0.66332	[2, 2, 2, 1, 1, 2, 1, 3, 1, 1]
akceptować	1.3	0.45826	[1, 2, 1, 1, 1, 2, 2, 1, 1, 1]
wypadek	-2.1	0.83066	[-2, -2, -1, -3, -4, -2, -2, -1, -2, -2]
przypadkowy	-0.3	0.45826	[-1, -1, 0, 0, 0, 0, 0, 0, -1, 0]
przypadkowo	-1.4	0.91652	[-2, 0, -2, 0, -3, -1, -1, -1, -2, -2]
wypadek	-1.3	0.78102	[-1, -1, -1, -1, -2, 0, -3, -1, -2, -1]
ukończyć	1.8	0.6	[1, 2, 3, 2, 2, 2, 1, 1, 2, 2]
znakomity	1.9	0.53852	[2, 2, 2, 1, 2, 2, 3, 1, 2, 2]
osiągać	1.7	0.9	[2, 2, 1, 0, 2, 3, 3, 1, 1, 2]
zarzut	-1.0	1.09545	[-1, -1, -2, -2, -2, -1, -1, -1, 2, -1]
oskarżenie	-1.3	1.26886	[-2, -2, -1, -3, -2, -1, -1, 2, -2, -1]
oskarżać	-0.8	1.53623	[-3, -1, -1, -2, 1, -2, 1, -2, 2, -1]
oskarżyć	-1.2	1.46969	[-2, -1, -2, 2, -2, -3, -2, -2, -1, 1]
oskarżać	-1.4	1.0198	[-2, -1, -2, 1, -2, -3, -1, -2, -1, -1]
oskarżać	-0.7	1.34536	[-2, -1, -1, 1, -3, -1, -1, 2, -1, 0]
ból	-1.6	1.2	[-1, -2, -2, -2, -1, -4, -1, 1, -2, -2]
boleć	-1.6	0.8	[-2, -2, -1, -2, -1, -2, -3, 0, -1, -2]
ból	-1.0	0.7746	[-1, -2, -1, -1, -1, 1, -2, -1, -1, -1]
osiągalny	1.3	0.45826	[2, 1, 1, 1, 1, 1, 1, 2, 2, 1]
zbolały	-2.2	0.74833	[-2, -3, -2, -1, -3, -3, -2, -3, -1, -2]
acquit	0.8	1.72047	[-3, 3, -1, 3, 2, 1, 1, 1, 0, 1]
uniewinniać	0.1	1.37477	[1, -3, -1, 0, 2, 0, -1, 1, 1, 1]
uniewinnić	1.0	0.89443	[2, 2, 1, 1, 2, 0, 1, 1, -1, 1]
uniewinniać	1.3	0.78102	[3, 2, 0, 1, 1, 1, 2, 1, 1, 1]
zjadliwy	-1.7	1.73494	[-1, -3, -2, -3, 3, -3, -1, -2, -2, -3]
aktywny	1.7	1.26886	[1, 2, 1, 1, 1, 4, 2, 4, 0, 1]
aktywnie	1.3	0.78102	[0, 1, 0, 2, 2, 1, 1, 2, 2, 2]
aktywność	0.6	0.8	[0, 2, 0, 0, 1, 0, 1, 0, 2, 0]
aktywacja	0.8	0.74833	[2, 0, 1, 0, 0, 0, 1, 2, 1, 1]
actives	1.1	0.7	[2, 1, 0, 1, 1, 0, 1, 1, 2, 2]
odpowiedni	0.9	0.7	[0, 0, 1, 1, 0, 2, 1, 1, 2, 1]
podziw	2.4	0.4899	[2, 3, 3, 3, 3, 2, 2, 2, 2, 2]
zachwycać	2.6	0.66332	[2, 3, 3, 3, 4, 3, 2, 2, 2, 2]
admirableness	2.2	0.87178	[2, 2, 3, 3, 3, 1, 3, 1, 3, 1]
koncertowo	2.5	0.67082	[2, 3, 3, 3, 4, 2, 2, 2, 2, 2]
admirał	1.3	1.18743	[0, 0, 1, 3, 3, 2, 2, 0, 2, 0]
admirał	1.5	0.80623	[2, 2, 0, 2, 2, 0, 1, 2, 2, 2]
podziw	1.6	0.66332	[2, 2, 2, 1, 0, 2, 2, 2, 1, 2]
admiralicja	1.2	1.53623	[0, 4, 0, 0, 0, 2, 2, 3, 2, -1]
podziw	2.5	0.80623	[3, 1, 1, 3, 3, 2, 3, 3, 3, 3]
podziw	1.6	0.66332	[2, 2, 1, 1, 2, 2, 2, 2, 2, 0]
podziwiać	2.1	0.83066	[3, 3, 1, 3, 3, 2, 1, 2, 1, 2]
podziwiać	2.3	0.78102	[4, 2, 2, 2, 2, 2, 3, 3, 1, 2]
admirer	1.8	0.74833	[2, 1, 1, 2, 3, 2, 3, 1, 1, 2]
wielbiciel	1.7	1.00499	[2, 3, 2, 2, 2, 1, -1, 2, 2, 2]
podziwiać	1.5	0.67082	[3, 1, 1, 2, 1, 2, 2, 1, 1, 1]
podziwiać	1.6	0.8	[1, 2, 1, 1, 3, 3, 2, 1, 1, 1]
z podziw	2.3	0.64031	[1, 3, 3, 2, 2, 2, 2, 3, 3, 2]
przyznać	0.8	1.07703	[0, 0, 0, 0, 0, 1, 3, 2, 2, 0]
przyznawać	1.2	0.87178	[1, 2, 2, 2, 0, 0, 1, 2, 0, 2]
przyznać	0.4	0.66332	[0, 1, 0, 1, 0, 0, 2, 0, 0, 0]
upomnieć	-1.9	0.9434	[-2, -2, -2, -1, -2, -3, -1, -1, -1, -4]
przyjąć	0.7	0.64031	[0, 0, 1, 1, 1, 0, 1, 0, 1, 2]
przyjmować	0.7	0.64031	[0, 0, 1, 2, 1, 0, 1, 1, 0, 1]
adoracyjność	2.2	0.74833	[2, 2, 2, 2, 1, 2, 3, 2, 4, 2]
godny podziw	2.2	0.6	[3, 2, 2, 3, 2, 2, 1, 3, 2, 2]
adorableness	2.5	0.67082	[2, 3, 3, 2, 3, 2, 1, 3, 3, 3]
uroczo	2.1	0.7	[3, 1, 2, 3, 2, 2, 1, 3, 2, 2]
adoracja	2.9	0.7	[3, 3, 3, 2, 3, 3, 4, 2, 4, 2]
adoracja	2.2	0.87178	[2, 2, 3, 1, 3, 1, 3, 3, 1, 3]
adore	2.6	0.91652	[3, 3, 1, 2, 3, 3, 3, 4, 1, 3]
uwielbiać	1.8	0.87178	[2, 3, 3, 2, 2, 1, 1, 0, 2, 2]
adorer	1.7	1.1	[2, 4, 3, 1, 2, 1, 1, 0, 2, 1]
wielbiciel	2.1	0.7	[3, 2, 1, 2, 2, 2, 3, 2, 3, 1]
uwielbiać	1.6	0.66332	[2, 1, 3, 2, 2, 1, 1, 1, 2, 1]
uwielbić	2.6	0.66332	[2, 3, 3, 3, 1, 3, 3, 2, 3, 3]
z uwielbienie	2.4	0.8	[2, 3, 2, 3, 3, 3, 3, 1, 1, 3]
zdobić	0.9	0.53852	[1, 1, 1, 0, 2, 1, 1, 0, 1, 1]
strojny	0.8	1.249	[1, 1, 0, 2, -1, 3, -1, 2, 1, 0]
adorner	1.3	0.78102	[1, 1, 1, 2, 1, 3, 1, 2, 1, 0]
ozdoba	0.9	0.9434	[2, 2, 0, 1, -1, 2, 1, 1, 0, 1]
ozdabiać	1.0	0.7746	[0, 0, 1, 1, 1, 2, 2, 1, 0, 2]
ozdoba	1.3	0.78102	[1, 3, 1, 0, 2, 2, 1, 1, 1, 1]
ozdoba	0.8	1.16619	[2, -1, 0, 0, 2, 1, 2, -1, 1, 2]
ozdabiać	0.5	1.56525	[3, -1, 1, 0, 2, -1, 3, -1, 0, -1]
zaawansować	1.0	0.63246	[1, 0, 1, 1, 1, 0, 1, 2, 1, 2]
korzyść	1.0	0.63246	[1, 2, 1, 1, 2, 0, 1, 0, 1, 1]
korzystny	1.4	0.91652	[1, 0, 3, 0, 1, 1, 2, 2, 2, 2]
korzystny	1.5	0.67082	[2, 0, 2, 2, 2, 1, 1, 1, 2, 2]
korzystnie	1.9	0.53852	[2, 2, 2, 3, 2, 2, 2, 1, 1, 2]
zaleta	1.6	1.28062	[-2, 2, 3, 1, 2, 2, 2, 2, 2, 2]
zaleta	1.5	0.80623	[1, 0, 3, 1, 1, 1, 2, 2, 2, 2]
korzystny	1.6	0.66332	[3, 1, 1, 2, 1, 1, 2, 2, 2, 1]
przygoda	1.3	0.45826	[1, 2, 1, 1, 2, 1, 1, 1, 1, 2]
przygoda	1.3	0.45826	[1, 2, 1, 2, 1, 2, 1, 1, 1, 1]
poszukiwacz przygoda	1.2	0.6	[1, 2, 0, 2, 1, 2, 1, 1, 1, 1]
poszukiwacz przygoda	0.9	0.9434	[0, 1, 0, 1, 0, 1, 0, 1, 3, 2]
przygoda	1.4	1.2	[2, 2, 1, 2, -2, 2, 2, 1, 2, 2]
przygodowy	1.7	1.1	[0, 3, 0, 1, 2, 2, 3, 1, 2, 3]
przygoda	1.3	1.00499	[1, 0, 0, 2, 3, 2, 2, 0, 1, 2]
awanturnica	0.8	1.72047	[3, -1, 2, 2, 0, 0, 1, 2, -3, 2]
przygoda	1.4	1.11355	[1, 0, 0, 3, 2, 2, 3, 0, 1, 2]
przygoda	2.3	0.78102	[2, 3, 2, 3, 1, 3, 3, 1, 2, 3]
awanturnictwo	1.5	0.67082	[1, 0, 2, 2, 2, 2, 1, 1, 2, 2]
awanturnik	1.4	0.4899	[1, 1, 2, 1, 2, 2, 2, 1, 1, 1]
awanturniczy	1.7	0.64031	[2, 1, 1, 2, 2, 1, 3, 2, 2, 1]
poszukiwacz przygoda	1.2	0.9798	[3, 1, 0, 0, 1, 2, 1, 0, 2, 2]
ryzykowny	1.4	1.11355	[0, 1, 2, 1, 2, 0, 3, 2, 3, 0]
awanturniczo	1.3	0.9	[0, 1, 2, 2, 1, 2, 1, 1, 0, 3]
awanturnictwo	1.8	0.87178	[0, 1, 3, 2, 1, 3, 2, 2, 2, 2]
przeciwny	-1.5	0.92195	[-2, 0, -1, -3, -2, -2, 0, -1, -2, -2]
przeciwnik	-1.0	0.63246	[-1, -1, -1, -1, 0, -2, -2, -1, -1, 0]
przeciwnik	-0.8	1.72047	[-3, -1, -2, -2, -2, 2, 1, -1, 2, -2]
przeciwstawny	-1.2	0.74833	[-1, -1, -2, -1, -1, -1, -3, -1, 0, -1]
przeciwnie	-0.1	1.37477	[0, -2, -1, 0, -1, -1, 1, 1, 3, -1]
przeciwnik	-1.0	0.7746	[-1, -1, -2, -1, -2, 1, -1, -1, -1, -1]
niekorzystny	-1.5	0.80623	[-2, -2, -2, -1, -1, 0, -1, -3, -1, -2]
niekorzystnie	-0.8	1.6	[-2, -2, 0, -2, -2, 2, -2, 2, -2, 0]
niekorzystność	-0.6	1.35647	[-1, -2, -1, 2, -1, -2, -1, 2, -1, -1]
przeciwność los	-1.5	0.67082	[-2, -2, -1, -1, -2, 0, -2, -1, -2, -2]
nieszczęście	-1.8	0.6	[-3, -2, -1, -2, -2, -2, -1, -1, -2, -2]
afektować	-0.6	1.35647	[-1, -2, 0, -2, 0, 0, 2, -2, 1, -2]
tkliwość	2.4	0.8	[3, 2, 2, 3, 4, 1, 3, 2, 2, 2]
emocjonalny	1.9	1.04403	[3, 3, 2, 0, 2, 2, 2, 3, 2, 0]
uczuciowo	1.5	0.92195	[1, 1, 3, 1, 1, 0, 2, 2, 3, 1]
czuć	1.9	1.13578	[1, 0, 3, 1, 3, 2, 2, 1, 2, 4]
czule	2.2	0.87178	[4, 1, 1, 2, 2, 2, 3, 3, 2, 2]
czuć	1.8	0.4	[2, 2, 1, 2, 2, 1, 2, 2, 2, 2]
nieczuły	-2.0	0.44721	[-2, -1, -2, -2, -2, -2, -2, -2, -2, -3]
affections	1.5	1.11803	[-1, 3, 2, 2, 1, 1, 2, 1, 3, 1]
cierpieć	-1.5	1.0247	[-1, -2, -3, -2, 1, -1, -1, -2, -2, -2]
urazić	0.2	2.03961	[1, -2, 2, -2, -2, 4, 0, 2, 1, -2]
pogarszać	-2.5	0.80623	[-3, -3, -2, -3, -2, -4, -3, -2, -2, -1]
pogorszyć	-1.9	1.04403	[-4, -3, -3, -1, -1, -1, -1, -2, -2, -1]
pogarszać	-1.9	0.83066	[-3, -2, -2, -2, -3, -1, -2, -2, 0, -2]
obciążać	-1.2	0.9798	[-2, -2, -1, -2, -2, -1, 0, 1, -1, -2]
agresja	-1.3	1.55242	[-2, -2, 2, -2, -1, -3, -3, -1, 1, -2]
agresywny	-1.4	0.4899	[-1, -1, -1, -1, -2, -1, -2, -2, -2, -1]
